Price Change %,Volume Change %,MA Trend,RSI,Prediction
,,,,Sell
1.0062902163299636,-18.744060381383143,2.338803100585949,90.11936426548928,Sell
-0.4700607181164939,-0.9570242236408122,2.553311157226574,86.6603334989644,Sell
1.480334512684056,-17.772529494994625,3.2363739013671875,93.24204833361352,Sell
1.3684348565197846,30.40508196085028,3.5922393798828125,92.31970803387472,Sell
-2.007827369263271,-9.269967883575836,3.1513610839843977,79.64923453033242,Sell
0.902100359933411,2.904305689421127,2.6739151000976733,80.29487371373827,Sell
0.790082402728598,17.896302818237707,2.3694519042968523,78.75717901511794,Sell
3.706259362370123,52.373827636112665,2.1885528564453125,83.39080697973225,Sell
2.439998448396752,30.43654247543075,2.238966369628912,84.7534780273894,Sell
-1.7928871588799633,-54.74247087763261,2.915109252929682,76.32537934158242,Sell
1.9244638404979364,19.27372982165325,3.765225219726574,80.20508348395366,Sell
-1.7652766997888758,-23.045968320719712,4.053869628906256,73.88808521306366,Sell
-0.6911642881550439,-12.652818694917825,3.380693054199213,69.51947114615749,Sell
0.2456471275789518,2.57753034883077,2.211344909667986,66.645361804745,Sell
1.8806597613644227,8.264999382078898,1.581159973144537,68.13676129816335,Sell
-0.4225084872362838,-0.7900448560266282,0.4368530273437443,68.1773309684808,Sell
1.3903598164684894,6.265354672682144,0.1558380126953125,68.21056271923324,Sell
-1.0429374742572328,3.956000719799668,0.4548370361328295,62.71294589602306,Sell
-0.7546702510236369,-13.23760890389758,0.9294952392577898,66.43996729469431,Sell
-2.667993035150984,-0.4681785672619898,0.1650711059570255,56.78661831788753,Sell
0.2896000179371638,-13.345122580995872,-0.1394317626953238,55.82358823352547,Sell
0.3290472286431534,-5.13043188470006,-1.0870407104492017,47.78706382227501,Sell
-1.800517923576661,14.620347066384,-2.0839920043945312,35.41922249021599,Sell
0.8247580155128942,-18.877186783391263,-2.6948318481445312,42.651500765890646,Sell
-0.3447845065575272,12.330411013700449,-2.269122314453142,34.04088398178095,Sell
-1.4246029127970794,9.757255623479132,-2.2008117675781023,35.04019722668055,Sell
0.4129314548210194,-5.841669821013351,-1.9592391967773324,38.66809247257195,Sell
3.508998944531716,35.403661312337164,-0.8385391235351562,50.0389827898202,Sell
1.8539391602130808,23.787859294834178,0.2049392700195369,49.960896029229765,Sell
-1.4496605966485498,-35.83453253843166,0.7256866455078352,47.054517390292766,Sell
0.8377233858709587,-15.978783240183692,1.8305435180664065,45.32313558045674,Sell
-1.4914409108992888,14.04263973155273,2.6393814086914062,44.21364170890957,Sell
-1.3878872945941367,27.378440230636624,1.961219787597656,42.73929982592357,Sell
1.3265898143525634,23.164859331159484,1.0434722900390625,53.858074124362936,Sell
1.4089273653129952,-12.741616749805518,0.7266677856445369,56.695796341674765,Sell
0.2621335766122445,4.7112525934278615,-0.0099029541015625,56.5535127859421,Sell
1.8694173266676328,-1.3046875708682015,0.0475173950195255,66.58199772836706,Sell
-0.5453919184209455,29.914877805073715,0.9415039062500056,63.014716256899575,Sell
1.5483567012593236,-25.5730984813724,1.9602310180664235,67.1708153942501,Sell
1.1944332243968736,0.4031699560301582,2.5245407104492017,74.19469189070296,Sell
-0.9103519281077554,2.385096763111938,2.9918289184570312,70.05380955690092,Sell
0.6969441058033876,-10.67306193511911,2.776004028320301,65.36962250323546,Sell
0.830575528928712,-12.459831918854936,2.6522506713867244,63.25352305376933,Sell
-1.2293394500548227,-11.497639218534882,2.053295898437512,63.93990348431653,Sell
-0.3980535320556422,-12.212375191590809,1.229597473144537,60.24863768096785,Sell
1.9790987911829427,11.553045951270002,1.0414947509765682,71.06773559520552,Sell
0.9889915942137728,-3.516178514278145,1.0761505126953352,79.28980938812813,Sell
1.5644105940361142,38.88371510473378,1.0167465209960938,79.776997641994,Sell
0.7701662278557286,-17.12528618265071,1.7107437133788892,79.04176892838944,Sell
-0.3249581292354864,-18.776085453224333,2.662158203125017,76.87067831174346,Sell
-1.1290247836615142,11.308539855612665,2.6671066284179688,67.55429986523373,Sell
0.5495892950840187,-11.883902103793895,2.55523223876952,71.3905128546417,Sell
-1.5972321220388386,5.126227966010211,1.8107452392578125,60.14908500967256,Sell
-0.759123657110683,-0.1523569217614762,0.49798583984375,53.42957853254935,Sell
-0.4353312454021929,5.223930719793812,-0.8395324707031477,55.30121479348511,Sell
3.410378397923597,36.52776309464205,-0.9573440551757812,62.863761063772905,Sell
-0.2114075353394806,-27.845617541522028,-1.130598449707037,59.99991299343598,Sell
0.0121092221989194,-15.93613639354885,-0.5296615600585994,65.20781030572917,Sell
0.7504663305038628,20.24944479504387,0.5633148193359432,68.79797967189377,Sell
0.6968245288752062,-4.4123950884361935,1.856278991699213,65.95345522947645,Sell
-0.5846296063199752,9.924937447873216,1.7859863281250057,60.26799844471776,Sell
-0.9780687816692724,11.211024774860643,1.7127304077148438,50.30042342384735,Sell
0.1878342859074955,-28.091289792294127,1.4058258056640511,47.79182009127684,Sell
-0.9435634133997284,16.125302744245484,0.5771835327148551,45.35927545015182,Sell
-0.006107847840997,-6.600347743261192,-0.5514358520507869,50.0,Sell
2.8395133187921973,42.64617967946407,-0.4851028442382699,58.54989939227735,Sell
0.7541052560676054,-14.934909856815548,-0.0049545288085823,68.59501593345786,Sell
-0.0530287471581569,-4.956239177528388,0.4068923950195255,72.61975209535429,Sell
-0.6191332861050114,-7.712933723884142,1.1464340209961108,71.33485486845785,Sell
-0.6467486529689537,34.507090243403816,1.8948837280273665,56.13234769023655,Sell
-0.9913353080329924,24.716592974699083,1.461256408691412,51.73444319999262,Sell
