Price Change %,Volume Change %,MA Trend,RSI
,,,
1.0062902163299636,-18.744060381383143,2.338803100585949,90.11936426548928
-0.47006071811649397,-0.9570242236408122,2.553311157226574,86.6603334989644
1.4803345126840561,-17.772529494994625,3.2363739013671875,93.24204833361351
1.3684348565197846,30.40508196085028,3.5922393798828125,92.31970803387473
-2.007827369263271,-9.269967883575836,3.1513610839843977,79.64923453033242
0.902100359933411,2.904305689421127,2.6739151000976733,80.29487371373827
0.790082402728598,17.896302818237707,2.3694519042968523,78.75717901511794
3.7062593623701234,52.373827636112665,2.1885528564453125,83.39080697973225
2.439998448396752,30.43654247543075,2.238966369628912,84.7534780273894
-1.7928871588799633,-54.74247087763261,2.915109252929682,76.32537934158242
1.9244638404979364,19.27372982165325,3.765225219726574,80.20508348395366
-1.7652766997888758,-23.045968320719712,4.053869628906256,73.88808521306366
-0.6911642881550439,-12.652818694917823,3.380693054199213,69.51947114615749
0.2456471275789518,2.57753034883077,2.211344909667986,66.645361804745
1.8806597613644227,8.264999382078898,1.581159973144537,68.13676129816335
-0.42250848723628387,-0.7900448560266282,0.4368530273437443,68.1773309684808
1.3903598164684894,6.265354672682144,0.1558380126953125,68.21056271923324
-1.0429374742572328,3.9560007197996683,0.45483703613282955,62.71294589602306
-0.7546702510236369,-13.23760890389758,0.9294952392577898,66.43996729469431
-2.667993035150984,-0.4681785672619898,0.16507110595702557,56.78661831788753
0.28960001793716383,-13.345122580995872,-0.13943176269532387,55.82358823352547
0.3290472286431534,-5.13043188470006,-1.0870407104492017,47.78706382227501
-1.800517923576661,14.620347066384,-2.0839920043945312,35.41922249021599
0.8247580155128942,-18.877186783391263,-2.6948318481445312,42.651500765890646
-0.34478450655752724,12.330411013700449,-2.269122314453142,34.04088398178095
-1.4246029127970794,9.757255623479132,-2.2008117675781023,35.04019722668055
0.41293145482101945,-5.841669821013351,-1.9592391967773324,38.66809247257195
3.508998944531716,35.403661312337164,-0.8385391235351562,50.038982789820196
1.8539391602130806,23.787859294834178,0.20493927001953693,49.960896029229765
-1.4496605966485498,-35.83453253843166,0.7256866455078352,47.054517390292766
0.8377233858709587,-15.978783240183692,1.8305435180664062,45.32313558045674
-1.4914409108992888,14.04263973155273,2.6393814086914062,44.21364170890957
-1.3878872945941367,27.378440230636624,1.9612197875976562,42.739299825923574
1.3265898143525634,23.164859331159484,1.0434722900390625,53.858074124362936
1.4089273653129952,-12.741616749805518,0.7266677856445369,56.695796341674765
0.26213357661224457,4.7112525934278615,-0.0099029541015625,56.5535127859421
1.8694173266676328,-1.3046875708682015,0.047517395019525566,66.58199772836706
-0.5453919184209455,29.914877805073715,0.9415039062500057,63.014716256899575
1.5483567012593236,-25.5730984813724,1.9602310180664233,67.1708153942501
1.1944332243968736,0.40316995603015826,2.5245407104492017,74.19469189070296
-0.9103519281077554,2.385096763111938,2.9918289184570312,70.05380955690092
0.6969441058033876,-10.67306193511911,2.776004028320301,65.36962250323546
0.830575528928712,-12.459831918854935,2.6522506713867244,63.25352305376933
-1.2293394500548227,-11.497639218534882,2.0532958984375114,63.939903484316524
-0.3980535320556422,-12.212375191590807,1.229597473144537,60.24863768096785
1.9790987911829427,11.553045951270002,1.0414947509765682,71.06773559520552
0.9889915942137728,-3.5161785142781454,1.0761505126953352,79.28980938812813
1.5644105940361142,38.88371510473378,1.0167465209960938,79.776997641994
0.7701662278557286,-17.12528618265071,1.7107437133788892,79.04176892838944
-0.3249581292354864,-18.776085453224333,2.662158203125017,76.87067831174346
-1.1290247836615142,11.308539855612665,2.6671066284179688,67.55429986523373
0.5495892950840187,-11.883902103793897,2.55523223876952,71.3905128546417
-1.5972321220388386,5.126227966010211,1.8107452392578125,60.149085009672554
-0.759123657110683,-0.1523569217614762,0.49798583984375,53.42957853254935
-0.4353312454021929,5.223930719793812,-0.8395324707031477,55.30121479348511
3.410378397923597,36.527763094642054,-0.9573440551757812,62.863761063772905
-0.21140753533948065,-27.845617541522028,-1.130598449707037,59.99991299343598
0.012109222198919412,-15.93613639354885,-0.5296615600585994,65.20781030572917
